id,text,label_combo,political,racial/ethnic,religious,gender/sexual,other
aug_para_00100_1769070177_270,"Ni wallahi idan na ga wani yana tafiyar 'yan darika, ko ban san shi ba, na riga na san halinsa. Duk masu bautar wani baya ga Allah. Allah ya tserar da mu.",00100,0,0,1,0,0
aug_para_00100_1769070177_271,An samu takaddama mai zafi tsakanin mabiya darika da Izala a kan ikon amfani da wani fili domin gudanar da ibada. Jami'ai sun shiga tsakani domin kwantar da tarzoma.,00100,0,0,1,0,0
aug_para_00100_1769070177_272,"Wannan shashanci da kuke yi na bin bokaye da 'yan bidi'a, wallahi sai Allah ya tambaye ku! Ku koma ga Alkur'ani da Sunnah kafin lokaci ya kure muku.",00100,0,0,1,0,0
aug_para_00100_1769070177_273,Kash! Ai na san dai ba za su taba gane gaskiya ba. Tun da dai sun riga sun makanta da jahilci. Suna ganin wai su ne kan gaskiya alhalin suna aikata shirk a bainar jama'a.,00100,0,0,1,0,0
aug_para_00100_1769070201_274,"Jami'an Hisbah sun sanar da kame wani malami da ke wa'azin bid'ah ga al'umma, inda suka ce koyarwarsa ta saba wa shari'ar Musulunci mai tsafta. Sun kuma yi gargadin cewa za su dakile duk wani yunkuri na raba kan addini.",00100,0,0,1,0,0
aug_para_00100_1769070201_275,"Gaskiya abin kunya ne yadda 'yan Darika ke bautar kaburbura, su ce wai suna neman tsarki. Wannan ai shirka ce kai tsaye! Ba za mu taba hada ku da Musulmi na gaskiya ba.",00100,0,0,1,0,0
aug_para_00100_1769070201_276,"Kungiyar Izala ta fitar da wata sanarwa mai kakkausar murya, inda ta yi Allah wadai da mabiya Darika da ke ci gaba da gudanar da bukukuwan Maulidi, tana mai bayyana hakan a matsayin sabon addini.",00100,0,0,1,0,0
aug_para_00100_1769070201_277,"Duk wanda ya goyi bayan yan Shi'a ko Darika, to kai ma Allah zai tona asirinka. Ba mu da abokin gaba sai ku! Yan bidi'a!",00100,0,0,1,0,0
aug_para_00100_1769070201_278,"Shin da gaske ne cewa akwai 'yan bidi'a da suke kiran 'yan Shi'a 'yan uwanmu musulmai? Wannan shi ne babban jahilci! Sai dai arna su hada kansu, amma mu ba za mu taba haduwa da masu sabawa shari'a ba.",00100,0,0,1,0,0
aug_para_00100_1769070201_279,An kama wasu gungun matasa 'yan Darika a wata unguwa bisa zargin cin zarafin limamin masallacin Juma'a mai bin Sunna. Lamarin ya haifar da tashin hankali a yankin.,00100,0,0,1,0,0
aug_para_00100_1769070201_280,"Dama na fada, duk 'yan Darika kazamai ne! Suna tafiya suna rawa suna ihu, wai suna addini. Kalli yadda suke yawo babu tsafta, ai ba musulunci bane!",00100,0,0,1,0,0
aug_para_00010_1769070221_281,"Wannan shirme ne! Yan mata sun mai da TikTok filin nuna iskanci, wai su wayewa ce. Abin kunya kawai!",00010,0,0,0,1,0
aug_para_00010_1769070221_282,"Wai yanzu yarinya zata ce bata son mutum domin bai gama university ba, amma ita ma bata da 5 credits a WAEC. Shegiya mai kishi kawai.",00010,0,0,0,1,0
aug_para_00010_1769070221_283,Gaskiya maza dayawa basu iya gyaran jikinsu ba. Sai su dinga wari kamar gidan dabbobi. Abin takaici.,00010,0,0,0,1,0
aug_para_00010_1769070221_284,"Wlh yawancin matan yanzu basu iya girki ba, sai dai order food ko su je restaurant. Kaji rashin tarbiya.",00010,0,0,0,1,0
aug_para_00010_1769070221_285,Matsananciyar powder da lipstick sai ka zaci yar tsana ce.,00010,0,0,0,1,0
aug_para_00010_1769070221_286,Kana namiji kana jiran mace ta baka kudin cefane? To banza!,00010,0,0,0,1,0
aug_para_00010_1769070221_287,"Wai su matan nan, sai ka aje su a gidan haya sai su ce ba ajinsu bane. Kaji girman kai irin na mata.",00010,0,0,0,1,0
aug_para_00010_1769070221_288,An bayyana damuwa kan yawaitar mata masu sanya kayan alfasha a bainar jama'a.,00010,0,0,0,1,0
aug_para_00010_1769070221_289,Wasu masana sun ce rashin iya girki na daya daga cikin manyan matsalolin aure a yanzu.,00010,0,0,0,1,0
aug_para_00010_1769070221_290,"An yi kira ga maza da su kasance masu rikon amana a gidajensu, musamman wajen ciyar da iyali.",00010,0,0,0,1,0
aug_para_00010_1769070221_291,Rahotanni sun nuna yadda wasu mata ke yin sana'o'in da bai dace da su ba a birane.,00010,0,0,0,1,0
aug_para_00010_1769070221_292,Ma'aikatar ilimi ta nuna damuwa kan yawan 'yan mata masu fasa makaranta don bin son rai.,00010,0,0,0,1,0
aug_para_00010_1769070221_293,Kungiyoyin al'umma sun nuna damuwa kan yawaitar maza masu kwaikwayon halayen mata.,00010,0,0,0,1,0
aug_para_00010_1769070221_294,An gano cewa shafukan sada zumunta na kara lalata tarbiyar 'yan mata a Arewa.,00010,0,0,0,1,0
aug_para_00010_1769070221_295,An yi gargadi game da yawaitar mata masu zaman kansu a manyan birane.,00010,0,0,0,1,0
aug_para_00010_1769070247_296,Wai yarinya mace mai waya a hannu amma wari take kamar kifi. Ina gyaran kai?,00010,0,0,0,1,0
aug_para_00010_1769070247_297,Gaskiya matan yanzu sun fi son kudin maza fiye da komai. Soyayya ta zama kasuwanci kawai.,00010,0,0,0,1,0
aug_para_00010_1769070247_298,An kama wani namiji da laifin dukan matarsa saboda ta tambaye shi dalilin rashin kulawarsa.,00010,0,0,0,1,0
aug_para_00010_1769070247_299,"Duk namijin da baya wanka, ko gyara jikinsa, to ya kamata ya tambayi kansa ko yana da lafiya.",00010,0,0,0,1,0
aug_para_00010_1769070247_300,Rahotanni sun nuna cewa karuwar yawan matan da ke shan giya na zama abin damuwa a cikin al'umma.,00010,0,0,0,1,0
aug_para_00010_1769070247_301,"Shegiya yarinya mai dogon farce, amma bata iya wanke bandaki ba. Wane irin aure za ki yi?",00010,0,0,0,1,0
aug_para_00010_1769070247_302,"An sanar da cewa adadin matan da ke neman saki ya karu sosai a cikin shekarar da ta gabata, kusan duk sun ce rashin kulawa ne.",00010,0,0,0,1,0
aug_para_00010_1769070247_303,"Mace mai tattoo a fili, kaji dai ko? Ba ruwana da irin ta!",00010,0,0,0,1,0
aug_para_00010_1769070247_304,Kana namiji ka rasa mata saboda baka da kudi. Ashe soyayya ta zama kudi yanzu?,00010,0,0,0,1,0
aug_para_00010_1769070247_305,Kungiyoyin mata sun yi kira ga maza da su rika taimakawa matansu a ayyukan gida don rage radadin wahala da gajiyawa.,00010,0,0,0,1,0
aug_para_00010_1769070247_306,Yan mata sun fi son maza masu kudi fiye da soyayya ta gaskiya. Kaji 'yan zamani!,00010,0,0,0,1,0
aug_para_00010_1769070247_307,"Wayyo Allah, yanzu mace mai aure za ka gani tana bin maza a WhatsApp. Wannan fa lalacewa ce kawai.",00010,0,0,0,1,0
aug_para_00010_1769070247_308,Wasu mazaje sun koka kan yadda matansu ke yawan amfani da wayar hannu maimakon kula da gida da tarbiyyar yara.,00010,0,0,0,1,0
aug_para_00010_1769070247_309,"Mace mai dogon gashi kuma bata iya gyaran jikinta ba. A'a, a'a, ai wannan wulakanci ne!",00010,0,0,0,1,0
aug_para_00010_1769070247_310,"Yasin, mata idan sun sa jeans mai yaga-yaga, sai ka gansu kamar zaurawa masu neman maza a titi.",00010,0,0,0,1,0
aug_para_00010_1769070270_311,"An bayyana cewa mata masu aikin gwamnati da yawa na kokawa da aikin gida, lamarin da ke shafar ingancin rayuwar iyali.",00010,0,0,0,1,0
aug_para_00010_1769070270_312,Wani bincike ya nuna cewa karuwar shaye-shayen mata na barazana ga tarbiyyar al'umma.,00010,0,0,0,1,0
aug_para_00010_1769070270_313,Ma'aikatar walwala ta yi gargadi kan tasirin matan da ke jagorantar iyalai a kan tarbiyyar yara.,00010,0,0,0,1,0
aug_para_00010_1769070270_314,"An kama wasu mata a otel daban-daban bisa zargin lalata da karuwanci, lamarin da ya jawo cece-kuce a al'umma.",00010,0,0,0,1,0
aug_para_00010_1769070270_315,Gaskiya mazan nan sun dauki wari tamkar al'ada. Kai ka gani kuma kana wari sai kace me? Maza ku gyara jikin ku please!,00010,0,0,0,1,0
aug_para_00010_1769070270_316,Wai sai kaga yarinya ta kashe kudi wajen gyaran fuska amma bata iya dafa miyar kuka ba. Abin kunya wallahi!,00010,0,0,0,1,0
aug_para_00010_1769070270_317,"Wasu matan idan suka bude baki kawai sharri ne, tunanin su ma gajere ne kamar wutsiyar zomo. Shegiyoyi!",00010,0,0,0,1,0
aug_para_00010_1769070270_318,A ina aka taba ganin namiji mai shekaru 30 baya iya biyan bukatun sa sai dai ya dogara ga mata? A shekara 20 nake da haihuwa!,00010,0,0,0,1,0
aug_para_00010_1769070270_319,Yanzu ko a social media ma sai kaga mace tana neman miji kamar kayan sayarwa. Ina kunya ta tafi? Allah ya shirya!,00010,0,0,0,1,0
aug_para_00010_1769070270_320,Mace a matsayin shugaba? Lallai za'a ga abin mamaki. Tunda ba'a taba ganin mace ta yi shugabancin da ya dace ba.,00010,0,0,0,1,0
aug_para_00010_1769070270_321,"Maza da yawa yanzu sun zama marasa tsoron Allah, kawai son rai da iskanci ke gabansu! Abin takaici.",00010,0,0,0,1,0
aug_para_00010_1769070270_322,"Waishine fashion din mata yanzu? Jeans dinki matse matse kamar zai fashe, kuma wai sune yan zamani. Allah ya kyauta.",00010,0,0,0,1,0
aug_para_00010_1769070270_323,"Idan kuka ganta tana yawan tiktok da filter, to ku sani yar zamani ce, kuma wayyewa ce, ai ba ta da lokacin girki.",00010,0,0,0,1,0
aug_para_00010_1769070270_324,"Wai matan yanzu baza su iya biyayya ba, sun dauki aure kamar takarda ce kawai. Ina za mu je da irin wannan halayya?",00010,0,0,0,1,0
aug_para_00010_1769070270_325,"Yawanci maza basu damu da gyaran gashi ko farce ba, amma suna son mace mai kyau. Kun manta da kanku ne?",00010,0,0,0,1,0
aug_para_00010_1769070301_326,@USER ke kuma kina yarinya kina sawa riga mai nuna ciki? Kin manta kefa 'yar gida ce?,00010,0,0,0,1,0
aug_para_00010_1769070301_327,Yawancin yan matan birni yanzu sai karyar karya. Wai ita mai arziki ce amma ciki da yunwa. Abin kunya!,00010,0,0,0,1,0
aug_para_00010_1769070301_328,"Duk macen da kaga tana bidiyo tiktok da dare, to lallai tana neman maza ne. Babu abin da ta dosa.",00010,0,0,0,1,0
aug_para_00010_1769070301_329,An bayyana cewa matsalolin gudanarwa sun yi yawa a inda mata ke rike da mukaman shugabanci.,00010,0,0,0,1,0
aug_para_00010_1769070301_330,Wai maza dayawa basa son wanka da gyaran jiki. Zaka gansu da gashi a hanci kamar biri.,00010,0,0,0,1,0
aug_para_00010_1769070301_331,Yanzu yarinya zata ce bata iya girki ba amma zata nemi namiji mai kudi. Wai me ya koya mata?,00010,0,0,0,1,0
aug_para_00010_1769070301_332,Rahotanni sun nuna yadda mata masu yawa ke barin yara hannun kafofin sada zumunta.,00010,0,0,0,1,0
aug_para_00010_1769070301_333,Kina da iyaye a gida amma kina biye da 'friends' suna koya miki rashin tarbiya. Shegiya!,00010,0,0,0,1,0
aug_para_00010_1769070301_334,Kungiyoyin gargajiya sun yi kira ga mata su koma ga suturar al'ada domin kare mutuncinsu.,00010,0,0,0,1,0
aug_para_00010_1769070301_335,Maza nawa ne ke da 'yan mata har biyu ko uku amma ba wanda zai rike? Yan damfara kawai.,00010,0,0,0,1,0
aug_para_00010_1769070301_336,@USER kina mace kina selfie da 'filter' dayawa kamar zaki fara fim. Sannu katuwa!,00010,0,0,0,1,0
aug_para_00010_1769070301_337,An shawarci mata da su kiyaye ladabinsu a wuraren taruwar jama'a domin kaucewa zargi.,00010,0,0,0,1,0
aug_para_00010_1769070301_338,Namiji baka da kudi amma kana so ka auri mace mai kyau. Wai wacece zata so ka?,00010,0,0,0,1,0
aug_para_00010_1769070301_339,Wai sai an je 'university' amma kuma ba a san yadda ake kula da miji ba. Shirmen banza.,00010,0,0,0,1,0
aug_para_00010_1769070301_340,Matan yanzu sun dauki 'fashion' da bin 'trends' kamar shine rayuwa. An manta da tarbiya.,00010,0,0,0,1,0
aug_para_00010_1769070324_341,"An yi kira ga mata da su daina shiga harkokin maza da ba su shafa ba, don gudun rikici.",00010,0,0,0,1,0
aug_para_00010_1769070324_342,Wata kungiya ta bayyana damuwa kan yadda mata ke mayar da hankali kan abubuwan duniya fiye da tarbiyya da gida.,00010,0,0,0,1,0
aug_para_00010_1769070324_343,An gargadi samari kan gujewa auren 'yan zamani masu lalacewar tarbiyya da bin diddigin kafafen sada zumunta.,00010,0,0,0,1,0
aug_para_00010_1769070324_344,Rahoton bincike ya nuna cewa mata na da kashi mafi girma a cikin masu yin lalata a manyan birane.,00010,0,0,0,1,0
aug_para_00010_1769070324_345,"Kwararru sun ce rashin kunya ya mamaye mata a kafafen sada zumunta, har sun manta da asalin su.",00010,0,0,0,1,0
aug_para_00010_1769070324_346,"Wace irin mace ce zata iya mulki, ai ba za'a taɓa yarda ba! Kawai shirme!",00010,0,0,0,1,0
aug_para_00010_1769070324_347,"Wallahi yawancin matan nan sun zama yan biza, an rasa me kunya. Kaje ka gani a guraren shakatawa, abin kunya!",00010,0,0,0,1,0
aug_para_00010_1769070324_348,"Kai namiji, bakada kudin, kuma kana wari kamar mataccen bunsuru. Wai meyasa maza basason gyaran jikinsu?",00010,0,0,0,1,0
aug_para_00010_1769070324_349,"Ke dan Allah, yarinya kamar ki zaki ce wai baki san girki ba? Sai kace kina da wani aiki mai muhimmanci! Da wace fuska zaki zauna a gidan miji?",00010,0,0,0,1,0
aug_para_00010_1769070324_350,"Duk macen da ba ta son aure, to yar iska ce, ba za'a yi mata kyakkyawar zato ba.",00010,0,0,0,1,0
aug_para_00010_1769070324_351,"Wayyo Allah, mata na zaman banza a TikTok. Sai rawa kake gani kamar ba gobe. Wannan ba tarbiyya bace!",00010,0,0,0,1,0
aug_para_00010_1769070324_352,"Namiji mai kwarkwasa, wai kai mace ce? Ka kama kanka mana ko kana so a kira ka 'yan mata?",00010,0,0,0,1,0
aug_para_00010_1769070324_353,"Duk macen da take yawan fitowa da nonuwanta a social media, karuwa ce, babu shakka. Kuma maza marasa kamun kai ne suke binta.",00010,0,0,0,1,0
aug_para_00010_1769070324_354,"Gaskiya yawanci mata masu shaye-shaye sun lalata al'umma, sun zama abin koyi ga kanana.",00010,0,0,0,1,0
aug_para_00010_1769070324_355,@USER wai shin an manta cewa mace tana da ladabi da kamun kai ne? Ko kuwa 'yan matan yanzu sun dauki rashin kunya a matsayin 'modernity'? Abin takaici!,00010,0,0,0,1,0
aug_para_00010_1769070354_356,An gano wata mace mai rike da babban mukami tana amfani da matsayinta wajen bin mazaje daban-daban.,00010,0,0,0,1,0
aug_para_00010_1769070354_357,"Maza dayawa a yau basu da aiki kuma basu iya daukar nauyin aure, sai dai su kawo miki matsala kawai.",00010,0,0,0,1,0
aug_para_00010_1769070354_358,"Rahotanni sun nuna karuwar matan da ke barin gidajensu don bin wayewar turawa, abin kunya.",00010,0,0,0,1,0
aug_para_00010_1769070354_359,"@USER duk wata mace mai sanya dogayen farcenta kamar na kyanwa, to ta shirya ganin karshenta a gidan mijinta.",00010,0,0,0,1,0
aug_para_00010_1769070354_360,"An kama wata yarinya da ta yi wa budurwarta kwana a gidan haya, an ce sun dade suna aikata luwadi.",00010,0,0,0,1,0
aug_para_00010_1769070354_361,Me ya sa maza ke neman matan da suke da kudi amma kuma suna zagin mata masu neman nasu? Wayyo duniya!,00010,0,0,0,1,0
aug_para_00010_1769070354_362,Kotu ta yi watsi da karar wata mace kan cewa mijinta ya nuna mata rashin kunya saboda rashin haihuwa.,00010,0,0,0,1,0
aug_para_00010_1769070354_363,Kana namiji amma wata mace ce ke biyan kudin gidanka? Ai ko bunsuru ya fika.,00010,0,0,0,1,0
aug_para_00010_1769070354_364,"@USER idan kaga mace tana son mota mai tsada da gidan haya na alfarma, to lallai tana da wani makirci.",00010,0,0,0,1,0
aug_para_00010_1769070354_365,Masana ilimi sun yi gargadi kan tasirin rashin tarbiyyar mata a shafukan sada zumunta.,00010,0,0,0,1,0
aug_para_00010_1769070354_366,"Wai su matan nan masu cewa basu iya girki ba sai dai fast food, to sunsan ma kudin fast food din nawa ne? Yan iska kawai!",00010,0,0,0,1,0
aug_para_00010_1769070354_367,"Gaskiya wasu mazan yanzu sun zama kamar 'yan mata, duk inda ka gansu sai an basu kariya.",00010,0,0,0,1,0
aug_para_00010_1769070354_368,An samu karuwar koke-koke daga matan aure kan maza masu yawo da 'yan makaranta.,00010,0,0,0,1,0
aug_para_00010_1769070354_369,Yaushe mata zasu gane cewa kyau ba komai bane ba idan babu hankali da mutunci? Dakikai kawai.,00010,0,0,0,1,0
aug_para_00010_1769070354_370,"Da kaji namiji yana yawan lallabawa mace, to kasan akwai abinda yake nema ne. Yan iska kawai!",00010,0,0,0,1,0
aug_para_00010_1769070382_371,"Wai wasu matan yanzu ba kunya, duk abinda namiji yayi musu a social media su karba, sai kaga ana ta faman rabon aure. Gaskiya abin kunya ne!",00010,0,0,0,1,0
aug_para_00010_1769070382_372,"Maza da yawa a garin nan ko wanka basu iya ba, sai ka gansu kamar zangon kifi. Sai wari kamar dakin bayi, duk sun kasa gyara kansu.",00010,0,0,0,1,0
aug_para_00010_1769070382_373,"An bayyana cewa jagorancin mata na ci gaba da haifar da koma baya a wasu sassa, inda aka ga rashin da'a ya yi kamari.",00010,0,0,0,1,0
aug_para_00010_1769070382_374,"@USER Yarinya me NCE tana cewa wai ita dole sai me degree za ta aura, kuma bata ma iya girki ba. Wato shashanci kawai. Kaji wawiyar banza!",00010,0,0,0,1,0
aug_para_00010_1769070382_375,"Yawancin mata yanzu burinsu kawai su dinga binsu mota mai kyau, su manta da darajar zama uwa. Abin takaici!",00010,0,0,0,1,0
aug_para_00010_1769070382_376,Hukumar da ke kula da harkokin aure ta bayyana damuwa kan yawaitar saki sakamakon shigar mata cikin harkokin da ba nasu ba.,00010,0,0,0,1,0
aug_para_00010_1769070382_377,"Wani namiji yana korafin cewa matarsa bata bashi kulawa, amma shi ma baya wanke kayan sawarsa, sai wari! Kai dai duba kanka mana.",00010,0,0,0,1,0
aug_para_00010_1769070382_378,An kama wasu matasa maza da mata a wani hotel bisa zargin aikata alfasha a bainar jama'a.,00010,0,0,0,1,0
aug_para_00010_1769070382_379,Mata da yawa idan aka cire musu make up sai kaga kamar sun yi fama da ciwo. Gaskiya karya ce kawai.,00010,0,0,0,1,0
aug_para_00010_1769070382_380,"Wasu maza idan suka fara samun kudi sai su manta da matansu na farko, su fara bin 'yan mata. Har abada ba zan yarda da hakan ba.",00010,0,0,0,1,0
aug_para_00010_1769070382_381,"Masana harkokin iyali sun nuna damuwa kan yanda mata suka bar gida suka shiga neman duniya, hakan na shafar tarbiyyar yara.",00010,0,0,0,1,0
aug_para_00010_1769070382_382,"Yan matan TikTok yanzu sun manta da inda suka fito, duk sun zama 'yan iska. Sai rawa kamar aljanu. Abin kunya!",00010,0,0,0,1,0
aug_para_00010_1769070382_383,Wannan yarinya da kike ganinta ko baki iya wanke kwanuka ba amma kinada iPhone 15. Shegiyar banza kawai!,00010,0,0,0,1,0
aug_para_00010_1769070382_384,"Kotun gargajiya ta wanke wani namiji daga zargin dukan matarsa, inda ta ce laifin matar ne da take nuna taurin kai.",00010,0,0,0,1,0
aug_para_00010_1769070382_385,"Maza da yawa a garin nan, ko gidan haya ba zasu iya biya ba, amma sai bin 'yan mata. Wai su waye suke so su yaudara?",00010,0,0,0,1,0
aug_para_00010_1769070416_386,"An kama wasu matasa mata da laifin shaye-shaye a fili, lamarin da ke nuna ci gaban rashin tarbiyya a yankin. Masu ruwa da tsaki na nuna damuwa.",00010,0,0,0,1,0
aug_para_00010_1769070416_387,Wai har yanzu akwai mazaje da basa gyara jikinsu kuma suna son su aurawa? Sai an fito an nemi mace mai aji! Abin dariya ne kawai wallahi!,00010,0,0,0,1,0
aug_para_00010_1769070416_388,Masana ilimin zamantakewa sun bayyana damuwa kan yadda mata ke mayar da kafafen sada zumunta filin neman miji ba tare da bin ka'ida ba.,00010,0,0,0,1,0
aug_para_00010_1769070416_389,"Wata mace ta faɗi magana mai zafi, sai kaga namiji ya shiga taitayinsa nan take. Lallai maza sun zama 'yan jarirai a wannan zamani.",00010,0,0,0,1,0
aug_para_00010_1769070416_390,"Shin ko wace mace ce yanzu zata iya kula da gida yadda ya kamata, ta girka abinci, ta kuma tsaftace? Na'am, da wuya a samu masu inganci.",00010,0,0,0,1,0
aug_para_00010_1769070416_391,"Rahotanni sun nuna karuwar matsalolin da ke tattare da shigar banza tsakanin 'yan mata a manyan birane, abin da ke barazana ga al'umma.",00010,0,0,0,1,0
aug_para_00010_1769070416_392,"Wallahi tallahi, mace mai son kai ba za ta taba zama shugaba mai adalci ba. Za ta fi mayar da hankali kan bukatunta na kashin kai kawai.",00010,0,0,0,1,0
aug_para_00010_1769070416_393,"An gano cewa yawancin 'yan mata basu da masaniyar girki na gargajiya, lamarin da ke nuna sauyi a tsarin tarbiyyar zamani.",00010,0,0,0,1,0
aug_para_00010_1769070416_394,"Wasu matan kamar an haifesu ne domin su jawo wa maza ciwon kai da matsala, suna tafiya kamar tinkiya mai sa ciwon kai.",00010,0,0,0,1,0
aug_para_00010_1769070416_395,"Maza nawa ne ke yawo da warin gumi kamar matattun bunsuru a cikin jama'a? Sai a gyara jiki mana, abin kunya ne!",00010,0,0,0,1,0
aug_para_00010_1769070416_396,"Kwararru sun lura da ƙarancin tarbiyya mai inganci a tsakanin wasu matasa mata, musamman masu yawan amfani da kafafen sada zumunta.",00010,0,0,0,1,0
aug_para_00010_1769070416_397,"Duk mace da kake ganin tana yawan zama a shafukan sada zumunta tana neman miji, to yar iska ce wallahi. Babu kunya ko kadan.",00010,0,0,0,1,0
aug_para_00010_1769070416_398,"Mata da suka kasa tsabta a jikinsu, sai su fara warin bunsuru! Abin kyama da takaici ne ga duk wanda ya kusance su.",00010,0,0,0,1,0
aug_para_00010_1769070416_399,Wane irin jagoranci ake tsammani daga mace idan har ba za ta iya rike gida da tarbiyyar 'ya'yanta ba? Matsala ce babba a gaske.,00010,0,0,0,1,0
aug_para_00010_1769070416_400,"Gaskiya ne, samun namiji mai kudi amma ba shi da hankali ya fi mata alheri fiye da mai ilimi mara kudi. Shegiyoyinsu kawai suna biye da dukiya.",00010,0,0,0,1,0
aug_para_00010_1769070443_401,An kama wasu mata a birnin Katsina bisa zargin sanya tufafin banza da kuma yunkurin shiga wuraren jama'a da nufin lalata tarbiyya. Lamarin ya jawo cece-kuce tsakanin al'ummar yankin.,00010,0,0,0,1,0
aug_para_00010_1769070443_402,"Kwararru sun bayyana cewa yawaitar korafi kan matsalar rashin tsaftar maza na kara sa mata gudun shiga aure, lamarin da ke barazana ga zaman takewar al'umma.",00010,0,0,0,1,0
aug_para_00010_1769070443_403,"Bincike ya nuna cewa har yanzu akwai manyan kalubale ga shugabancin mata a fannoni daban-daban, inda ake ganin matsayinsu na gargajiya ya fi dacewa da su.",00010,0,0,0,1,0
aug_para_00010_1769070443_404,"Da kaji mace tana cewa wai ""my bestie"" ko ""my sugar mummy"" to kawai ka sani wata tana koya mata yadda ake iskanci da neman maza masu kudi. Allah ya kyauta!😩",00010,0,0,0,1,0
aug_para_00010_1769070443_405,"Kana namiji kuma kana zama kamar bunsuru yana wari, wai kana tunanin wace mace zata so ka? Gyara jiki mana ko kunya babu? 💔",00010,0,0,0,1,0
aug_para_00010_1769070443_406,"Wannan matan twitter wai su zasu aura, amma ba zasu iya wanke kwanuka ba balle su dafa abinci. Kifin rijiya kawai, suna neman maza masu kudi kawai. 😏",00010,0,0,0,1,0
aug_para_00010_1769070443_407,"Yawancin 'yan matan da kuke gani a social media suna koyi da 'yan iskan turawa ne. Sai kaga yarinya tana shan taba ko tana clubbing, wai ita 'modern lady' ce. Abin kunya.",00010,0,0,0,1,0
aug_para_00010_1769070443_408,"Maza na yanzu sun zama shashasha, sun bar matansu suna yi musu 'control'. Sai kaga namiji kamar tinkiya, mace ce ke tafiyar da shi. Gaskiya kun gaza.",00010,0,0,0,1,0
aug_para_00010_1769070443_409,"Yanzu idan mace ta nemi 'perfect man' kamar a cikin fina-finai, sai a ce ba ta da tarbiyya. Amma idan namiji ya nemi 'perfect wife', sai a ce ai hakkinsa ne. Double standard kawai! 🙄",00010,0,0,0,1,0
aug_para_00001_1769070477_410,An kama wasu yan dako bisa zargin satar kayan jama'a a kasuwa.,00001,0,0,0,0,1
aug_para_00001_1769070477_411,Rahotanni sun tabbatar da cewa yan gidan biki sun tarwatsa bikin saboda rashin tsari.,00001,0,0,0,0,1
aug_para_00001_1769070477_412,An sanar da cewa wasu 'yan jagaliya sun addabi masu shago a unguwar Sabon Titi.,00001,0,0,0,0,1
aug_para_00001_1769070477_413,Kungiyar masu aikin tukin adaidaita sahu ta koka kan yawaitar masu damfarar matafiya.,00001,0,0,0,0,1
aug_para_00001_1769070477_414,Kotu ta yanke hukuncin daure wasu 'yan caca bisa karya dokar zaman lafiya.,00001,0,0,0,0,1
aug_para_00001_1769070477_415,An yi zargin cewa wasu masu yawon bude ido sun lalata gonakin al'umma a karkara.,00001,0,0,0,0,1
aug_para_00001_1769070477_416,Hukumar kula da tsafta ta gargadi yan jarin hanya kan zubar da shara a tituna.,00001,0,0,0,0,1
aug_para_00001_1769070477_417,"Yan iskan motoci, duk sun bi sun damu mutane da karar motarsu! Kutumar uba!",00001,0,0,0,0,1
aug_para_00001_1769070477_418,"Wallahi tallahi, wadannan yan talla sun zama mahaukata, sun damu mutane da talla mara ma'ana.",00001,0,0,0,0,1
aug_para_00001_1769070477_419,"Shi kuma wancan mai gyaran waya, dan asara ne kawai, ya sace min waya.",00001,0,0,0,0,1
aug_para_00001_1769070477_420,"Wai har yanzu akwai masu kallon Kannywood? Duk shirme ne kawai, babu wani labari mai ma'ana.",00001,0,0,0,0,1
aug_para_00001_1769070477_421,"Mutanen nan na unguwar, duk yan gulma ne kawai, sai dai su zauna su ci mutuncin jama'a.",00001,0,0,0,0,1
aug_para_00001_1769070477_422,"Kayan gona nawa fa, an sace su! Wayyo Allah, duk yan iskan unguwa ne suka yi min.",00001,0,0,0,0,1
aug_para_00001_1769070477_423,"Duk wani mai cin zarafin jama'a dan iska ne, ya zama al'ada.",00001,0,0,0,0,1
aug_para_00001_1769070477_424,"Gaskiya yan tiktok sun wuce gona da iri, wai sai su yi raye-rayen banza a bainar jama'a?",00001,0,0,0,0,1
aug_para_00001_1769070517_425,An gano direbobi masu tuƙi ganganci da haddasa cunkoso a manyan tituna. An kira su da 'yan iska.,00001,0,0,0,0,1
aug_para_00001_1769070517_426,"An bayyana rashin ingancin aikin hukumar samar da ruwa, inda aka ce ma'aikatansu ba su da basira ko horo kwata-kwata.",00001,0,0,0,0,1
aug_para_00001_1769070517_427,"An yi tir da irin shirmen da matasa ke yi a shafukan sada zumunta, musamman a TikTok, inda ake nuna halayen banza.",00001,0,0,0,0,1
aug_para_00001_1769070517_428,An sanar da cewa masu talla a kan titi na kawo tsaiko da haɗari ga masu wucewa. An kira su da 'yan matsala.,00001,0,0,0,0,1
aug_para_00001_1769070517_429,An ruwaito wani fitaccen mutum a harkar nishaɗi yana nuna halayen da ba su dace ba a bainar jama'a. An yi masa kirarin rashin tarbiya da rashin kunya.,00001,0,0,0,0,1
aug_para_00001_1769070517_430,"An gano kura-kurai masu yawa a ayyukan masu gini, inda aka ce ba su da inganci kuma ba su da ƙwarewa kwata-kwata. Kutumar uba!",00001,0,0,0,0,1
aug_para_00001_1769070517_431,"An kama wasu matasa da aka ce sun zama 'yan daba, suna addabar al'umma da satar wayoyi. Sun zama asararru kawai.",00001,0,0,0,0,1
aug_para_00001_1769070517_432,"Waɗannan makwabta ba su da mutunci, kullum hayaniya da surutu kamar mahaukata! Koma menene, ba za su daina ba.",00001,0,0,0,0,1
